"CTuid","CTdguid","CTname","CTpop_2021","CTtdwell_2021","CTurdwell_2021","CTpop_2016","CTpop_2016a","CTtdwell_2016a","CTurdwell_2016a","CTarea","CTadj","CTir_2016","CTir_2021","PRuid","CMAcode","CTcode"
"5390210.01","2021S05075390210.01","0210.01",3312,1224,1192,,2946,1129,1108,"32.6323","1","0","0","35","539","7032"
"5390210.02","2021S05075390210.02","0210.02",6127,1856,1822,,5831,1765,1722,"5.9195","1","0","0","35","539","7033"
"5390211.00","2021S05075390211.00","0211.00",4212,1606,1581,4261,4261,1600,1594,"2.135","0","0","0","35","539","1606"
"5390212.00","2021S05075390212.00","0212.00",1913,1022,986,1916,1916,1024,1000,"0.8572","0","0","0","35","539","1607"
"5390213.00","2021S05075390213.00","0213.00",3036,1214,1187,2980,2980,1211,1207,"1.6712","0","0","0","35","539","1608"
"5390214.00","2021S05075390214.00","0214.00",4441,1983,1930,4539,4539,1983,1953,"2.3627","0","0","0","35","539","1609"
"5390215.00","2021S05075390215.00","0215.00",4328,2313,2048,4274,4274,2299,2064,"4.1782","0","0","0","35","539","1610"
"5390220.01","2021S05075390220.01","0220.01",6089,2343,2312,5908,5908,2156,2141,"6.7878","0","0","0","35","539","5259"
"5390220.02","2021S05075390220.02","0220.02",5895,2456,2395,5178,5178,2182,2133,"8.9327","0","0","0","35","539","5260"
"5390221.00","2021S05075390221.00","0221.00",6208,2324,2252,6024,6024,2258,2195,"110.6245","0","0","0","35","539","2641"
"5390230.00","2021S05075390230.00","0230.00",6887,3116,2615,6372,6372,2977,2413,"217.5264","0","0","0","35","539","2647"
"5390240.01","2021S05075390240.01","0240.01",4176,1620,1541,,4104,1607,1530,"44.4043","1","0","0","35","539","7028"
"5390240.02","2021S05075390240.02","0240.02",3770,1600,1569,,3639,1455,1442,"5.8108","1","0","0","35","539","7029"
"5390241.00","2021S05075390241.00","0241.00",2996,1091,1061,2763,2763,1020,985,"81.1308","0","0","0","35","539","4533"
"5390242.02","2021S05075390242.02","0242.02",6246,2349,2280,4882,4882,1809,1757,"17.8292","0","0","0","35","539","5262"
"5390242.03","2021S05075390242.03","0242.03",3497,1346,1308,,3373,1239,1207,"8.7331","1","0","0","35","539","7030"
"5390242.04","2021S05075390242.04","0242.04",5034,1820,1796,,5026,1804,1789,"4.83","1","0","0","35","539","7031"
"5390300.00","2021S05075390300.00","0300.00",1379,583,575,1348,1348,567,556,"8.8267","0","0","0","35","539","1612"
"5390301.00","2021S05075390301.00","0301.00",4873,2302,2230,4820,4820,2253,2200,"4.8049","0","0","0","35","539","1613"
"5390302.00","2021S05075390302.00","0302.00",3820,1546,1493,3374,3374,1456,1414,"3.1644","0","0","0","35","539","1614"
"5390303.00","2021S05075390303.00","0303.00",1619,603,590,1502,1502,587,580,"32.9043","0","0","0","35","539","1615"
"5390304.00","2021S05075390304.00","0304.00",4243,1930,1876,3926,3926,1827,1776,"2.1148","0","0","0","35","539","1616"
"5390305.00","2021S05075390305.00","0305.00",2176,1161,1040,2155,2155,1129,1028,"0.9271","0","0","0","35","539","1617"
"5390306.00","2021S05075390306.00","0306.00",2391,1328,1218,2258,2258,1273,1159,"0.8357","0","0","0","35","539","1618"
"5390307.00","2021S05075390307.00","0307.00",5127,2456,2359,4839,4839,2440,2328,"2.1413","0","0","0","35","539","1619"
"5390308.00","2021S05075390308.00","0308.00",2414,1121,1071,2048,2048,960,920,"7.0729","0","0","0","35","539","1620"
"5390309.00","2021S05075390309.00","0309.00",2642,1205,1161,2592,2592,1177,1142,"1.2525","0","0","0","35","539","1621"
"5390310.01","2021S05075390310.01","0310.01",3271,1527,1484,3065,3065,1443,1421,"1.4464","0","0","0","35","539","4443"
"5390310.02","2021S05075390310.02","0310.02",7973,3190,3134,6730,6730,2729,2700,"5.5547","0","0","0","35","539","4444"
"5390311.02","2021S05075390311.02","0311.02",5650,2418,2333,5508,5508,2368,2247,"4.7415","0","0","0","35","539","4446"
"5390311.03","2021S05075390311.03","0311.03",5122,1918,1881,5096,5096,1877,1831,"4.0352","0","0","0","35","539","5263"
"5390311.04","2021S05075390311.04","0311.04",3050,1242,1211,3032,3032,1237,1188,"1.3351","0","0","0","35","539","5264"
"5390320.00","2021S05075390320.00","0320.00",3398,1661,1559,3249,3249,1624,1506,"5.7185","0","0","0","35","539","2642"
"5390321.00","2021S05075390321.00","0321.00",4997,2150,2097,4590,4590,2079,2016,"3.1491","0","0","0","35","539","2643"
"5390322.00","2021S05075390322.00","0322.00",3722,1865,1798,3567,3567,1807,1732,"2.6931","0","0","0","35","539","2644"
"5390323.00","2021S05075390323.00","0323.00",3346,1373,1347,3354,3354,1333,1310,"15.5506","0","0","0","35","539","2645"
"5390324.00","2021S05075390324.00","0324.00",4570,3170,1909,3546,3546,2982,1454,"94.8774","0","0","0","35","539","2646"
"5390330.00","2021S05075390330.00","0330.00",4492,2130,1987,4600,4600,2123,1973,"3.2715","0","0","0","35","539","4535"
"5390331.01","2021S05075390331.01","0331.01",5324,2272,2116,4809,4809,2115,1904,"12.3457","0","0","0","35","539","4453"
"5390331.02","2021S05075390331.02","0331.02",3738,1687,1611,3476,3476,1580,1487,"4.6908","0","0","0","35","539","4454"
"5390332.00","2021S05075390332.00","0332.00",4292,1891,1763,4169,4169,1888,1772,"27.6356","0","0","0","35","539","4537"
"5390333.00","2021S05075390333.00","0333.00",3678,1616,1552,3488,3488,1548,1496,"72.2171","0","0","0","35","539","4538"
"5390334.01","2021S05075390334.01","0334.01",6496,3940,2981,5984,5984,3978,2787,"26.255","0","0","0","35","539","5265"
"5390334.02","2021S05075390334.02","0334.02",4881,2339,2071,4184,4184,2113,1765,"19.8262","0","0","0","35","539","6296"
"5410001.01","2021S05075410001.01","0001.01",7091,3180,2947,5988,5988,2827,2633,"4.6432","0","0","0","35","541","4136"
"5410001.03","2021S05075410001.03","0001.03",6254,2128,2079,4939,4939,1708,1671,"2.8215","0","0","0","35","541","1684"
"5410001.05","2021S05075410001.05","0001.05",3656,1090,1075,,3718,1073,1071,"1.9102","1","0","0","35","541","6574"
"5410001.06","2021S05075410001.06","0001.06",7904,2309,2239,,3997,1178,1134,"5.1019","1","0","0","35","541","6575"
"5410002.01","2021S05075410002.01","0002.01",4653,2079,2026,4006,4006,1864,1762,"5.5001","0","0","0","35","541","2653"
"5410002.02","2021S05075410002.02","0002.02",5942,2423,2337,5876,5876,2420,2359,"1.9355","0","0","0","35","541","2654"
"5410002.03","2021S05075410002.03","0002.03",3055,1378,1340,2868,2868,1295,1281,"1.0842","0","0","0","35","541","4138"
"5410002.04","2021S05075410002.04","0002.04",4561,1916,1881,4484,4484,1847,1832,"1.0359","0","0","0","35","541","4139"
"5410002.06","2021S05075410002.06","0002.06",3509,1323,1293,3436,3436,1306,1255,"0.9134","0","0","0","35","541","4753"
"5410002.07","2021S05075410002.07","0002.07",6511,2259,2232,6630,6630,2269,2241,"2.0513","0","0","0","35","541","0017"
"5410002.09","2021S05075410002.09","0002.09",5102,1634,1609,4922,4922,1572,1553,"2.6499","0","0","0","35","541","1687"
"5410002.12","2021S05075410002.12","0002.12",7461,2243,2206,,6849,1989,1976,"2.0618","1","0","0","35","541","6576"
"5410002.13","2021S05075410002.13","0002.13",4294,1364,1334,,4082,1202,1194,"0.9614","1","0","0","35","541","6577"
"5410002.14","2021S05075410002.14","0002.14",9831,3188,3111,,6964,2321,2289,"10.7344","1","0","0","35","541","6580"
"5410002.15","2021S05075410002.15","0002.15",5555,1743,1668,,3627,1153,1148,"14.1675","1","0","0","35","541","6581"
"5410003.00","2021S05075410003.00","0003.00",4969,1936,1883,4522,4522,1916,1829,"6.2877","0","0","0","35","541","1628"
"5410004.01","2021S05075410004.01","0004.01",6017,2486,2413,5733,5733,2410,2340,"3.3232","0","0","0","35","541","3572"
"5410004.02","2021S05075410004.02","0004.02",7586,3097,2927,7251,7251,2895,2802,"2.8391","0","0","0","35","541","3573"
"5410005.01","2021S05075410005.01","0005.01",3104,1458,1400,,2931,1430,1389,"0.9022","1","0","0","35","541","6572"
"5410005.02","2021S05075410005.02","0005.02",5104,2016,1970,,4831,2009,1932,"0.5957","1","0","0","35","541","6573"
"5410006.00","2021S05075410006.00","0006.00",1276,625,601,1255,1255,612,587,"1.179","0","0","0","35","541","1631"
"5410007.00","2021S05075410007.00","0007.00",7864,3820,3663,7310,7310,3576,3438,"2.3798","0","0","0","35","541","1632"
"5410008.01","2021S05075410008.01","0008.01",5346,2164,2119,5181,5181,2140,2117,"2.2318","0","0","0","35","541","2656"
"5410008.02","2021S05075410008.02","0008.02",3392,1240,1224,3342,3342,1235,1228,"1.2184","0","0","0","35","541","2657"
"5410008.04","2021S05075410008.04","0008.04",4244,1496,1485,4275,4275,1475,1472,"1.742","0","0","0","35","541","4754"
"5410008.05","2021S05075410008.05","0008.05",3231,1126,1118,3270,3270,1124,1118,"0.8973","0","0","0","35","541","5976"
"5410008.06","2021S05075410008.06","0008.06",3502,1165,1157,3546,3546,1137,1132,"1.0606","0","0","0","35","541","5977"
"5410009.01","2021S05075410009.01","0009.01",6638,2842,2728,6325,6325,2733,2675,"1.4016","0","0","0","35","541","4142"
"5410009.02","2021S05075410009.02","0009.02",7094,2680,2587,6350,6350,2675,2559,"1.2733","0","0","0","35","541","4143"
"5410009.04","2021S05075410009.04","0009.04",5993,1973,1908,5820,5820,1857,1810,"3.8342","0","0","0","35","541","2112"
"5410009.05","2021S05075410009.05","0009.05",6483,2306,2254,6212,6212,2069,2043,"1.4497","0","0","0","35","541","2114"
"5410010.00","2021S05075410010.00","0010.00",5529,2815,2710,5581,5581,2802,2705,"1.4961","0","0","0","35","541","1635"
"5410011.00","2021S05075410011.00","0011.00",4931,2760,2610,4537,4537,2589,2380,"1.7019","0","0","0","35","541","1636"
"5410012.00","2021S05075410012.00","0012.00",2246,1160,1085,2203,2203,1164,1115,"0.7804","0","0","0","35","541","1637"
"5410013.00","2021S05075410013.00","0013.00",3389,1521,1461,3315,3315,1500,1461,"1.492","0","0","0","35","541","1638"
"5410014.02","2021S05075410014.02","0014.02",4482,1861,1813,4478,4478,1868,1825,"1.6239","0","0","0","35","541","2660"
"5410014.03","2021S05075410014.03","0014.03",7364,3091,3034,7264,7264,3075,3043,"4.0358","0","0","0","35","541","4145"
"5410014.04","2021S05075410014.04","0014.04",3692,1612,1568,3624,3624,1608,1589,"1.5106","0","0","0","35","541","5978"
"5410014.06","2021S05075410014.06","0014.06",5005,1775,1760,5065,5065,1774,1763,"1.8896","0","0","0","35","541","2551"
"5410014.08","2021S05075410014.08","0014.08",6689,2063,2029,,4744,1531,1501,"3.1331","1","0","0","35","541","6578"
"5410014.09","2021S05075410014.09","0014.09",3174,983,978,,3016,965,960,"0.9091","1","0","0","35","541","6579"
"5410015.00","2021S05075410015.00","0015.00",5375,2534,2455,5085,5085,2474,2403,"2.0082","0","0","0","35","541","2661"
"5410016.00","2021S05075410016.00","0016.00",5895,3028,2872,5712,5712,3061,2867,"1.4501","0","0","0","35","541","1641"
"5410017.00","2021S05075410017.00","0017.00",3075,2129,1907,2347,2347,1984,1499,"0.6669","0","0","0","35","541","1642"
"5410018.00","2021S05075410018.00","0018.00",3243,1686,1594,2335,2335,1091,1053,"1.1179","0","0","0","35","541","1643"
"5410019.00","2021S05075410019.00","0019.00",4629,2044,1967,4002,4002,1897,1806,"1.7679","0","0","0","35","541","2662"
"5410020.00","2021S05075410020.00","0020.00",2471,1404,1336,2449,2449,1321,1260,"0.8374","0","0","0","35","541","1645"
"5410021.00","2021S05075410021.00","0021.00",5174,2719,2511,4450,4450,2308,2118,"1.5003","0","0","0","35","541","1646"
"5410022.00","2021S05075410022.00","0022.00",967,499,473,977,977,493,468,"4.7174","0","0","0","35","541","2663"
"5410023.00","2021S05075410023.00","0023.00",3497,1794,1735,3423,3423,1774,1724,"1.355","0","0","0","35","541","1648"
"5410024.00","2021S05075410024.00","0024.00",5794,2177,2068,5143,5143,1895,1818,"5.6866","0","0","0","35","541","2668"
"5410025.00","2021S05075410025.00","0025.00",3042,1046,1032,2932,2932,1004,989,"6.9469","0","0","0","35","541","2665"
"5410100.00","2021S05075410100.00","0100.00",5730,2436,2291,5419,5419,2439,2230,"2.457","0","0","0","35","541","1649"
"5410101.01","2021S05075410101.01","0101.01",5995,2796,2535,4132,4132,2215,1806,"1.516","0","0","0","35","541","3574"
"5410101.02","2021S05075410101.02","0101.02",1099,57,52,148,148,54,51,"3.8044","0","0","0","35","541","3575"
"5410101.03","2021S05075410101.03","0101.03",6482,2724,2602,6134,6134,2715,2538,"1.92","0","0","0","35","541","3576"
"5410101.04","2021S05075410101.04","0101.04",3722,1468,1381,3490,3490,1413,1268,"1.6763","0","0","0","35","541","4146"
"5410102.00","2021S05075410102.00","0102.00",4257,2672,2334,3411,3411,2410,1879,"1.1373","0","0","0","35","541","1651"
"5410103.00","2021S05075410103.00","0103.00",3865,1972,1878,3691,3691,1935,1867,"1.3849","0","0","0","35","541","1652"
"5410104.00","2021S05075410104.00","0104.00",6874,3075,2953,6376,6376,3055,2877,"2.652","0","0","0","35","541","1653"
"5410105.00","2021S05075410105.00","0105.00",1868,1189,930,1272,1272,999,661,"0.6638","0","0","0","35","541","1654"
"5410106.01","2021S05075410106.01","0106.01",8395,6504,4020,3302,3302,3768,1462,"1.5707","0","0","0","35","541","3577"
"5410106.02","2021S05075410106.02","0106.02",5042,2699,2223,3449,3449,2114,1554,"1.7086","0","0","0","35","541","3578"
"5410106.03","2021S05075410106.03","0106.03",5,1,1,5,5,5,3,"2.9045","0","0","0","35","541","3579"
"5410107.01","2021S05075410107.01","0107.01",4247,1715,1684,4332,4332,1711,1696,"2.0838","0","0","0","35","541","4755"
"5410107.02","2021S05075410107.02","0107.02",6548,2998,2780,6170,6170,3087,2653,"4.0376","0","0","0","35","541","4756"
"5410108.02","2021S05075410108.02","0108.02",7265,2685,2660,6731,6731,2465,2446,"2.9531","0","0","0","35","541","0194"
"5410108.03","2021S05075410108.03","0108.03",4381,1654,1607,3233,3233,1104,1092,"6.8679","0","0","0","35","541","2997"
"5410108.04","2021S05075410108.04","0108.04",5233,1691,1678,5385,5385,1689,1684,"1.3958","0","0","0","35","541","2998"
"5410109.01","2021S05075410109.01","0109.01",5192,2009,1987,5338,5338,2016,1986,"1.7332","0","0","0","35","541","4707"
"5410109.02","2021S05075410109.02","0109.02",6482,2297,2271,6586,6586,2291,2266,"1.893","0","0","0","35","541","4751"
"5410109.05","2021S05075410109.05","0109.05",7237,2687,2629,7342,7342,2606,2579,"2.7114","0","0","0","35","541","5981"
"5410109.07","2021S05075410109.07","0109.07",6524,1983,1937,5132,5132,1602,1579,"4.7526","0","0","0","35","541","3010"
"5410109.08","2021S05075410109.08","0109.08",6902,2097,2053,5428,5428,1671,1628,"4.8429","0","0","0","35","541","2636"
"5410109.09","2021S05075410109.09","0109.09",4551,1551,1472,4927,4927,1644,1498,"5.8023","0","0","0","35","541","2640"
"5410109.10","2021S05075410109.10","0109.10",3540,1089,1082,3553,3553,1088,1078,"1.5868","0","0","0","35","541","2659"
"5410110.00","2021S05075410110.00","0110.00",7028,2355,2283,5692,5692,1915,1893,"99.6579","0","0","0","35","541","2669"
"5410111.04","2021S05075410111.04","0111.04",2768,1228,1185,2838,2838,1240,1206,"19.6295","0","0","0","35","541","5983"
"5410111.05","2021S05075410111.05","0111.05",4379,1526,1502,4582,4582,1551,1522,"65.0772","0","0","0","35","541","1695"
"5410111.07","2021S05075410111.07","0111.07",2586,770,746,2692,2692,774,762,"108.9101","0","0","0","35","541","3880"
"5410111.08","2021S05075410111.08","0111.08",1401,487,482,1418,1418,485,473,"16.7136","0","0","0","35","541","3881"
"5410111.09","2021S05075410111.09","0111.09",4551,1634,1619,,3881,1386,1378,"7.7667","1","0","0","35","541","6584"
"5410111.10","2021S05075410111.10","0111.10",4286,1556,1542,,3903,1390,1377,"8.8025","1","0","0","35","541","6585"
"5410120.02","2021S05075410120.02","0120.02",7573,2904,2856,7356,7356,2741,2711,"1.8971","0","0","0","35","541","4148"
"5410120.03","2021S05075410120.03","0120.03",4410,1650,1616,,4187,1559,1541,"1.539","1","0","0","35","541","6566"
"5410120.04","2021S05075410120.04","0120.04",4248,1249,1236,,4273,1255,1249,"1.4402","1","0","0","35","541","6567"
"5410121.00","2021S05075410121.00","0121.00",5700,2453,2353,5591,5591,2392,2315,"2.4992","0","0","0","35","541","2672"
"5410122.01","2021S05075410122.01","0122.01",5651,2286,2232,5814,5814,2290,2254,"2.5312","0","0","0","35","541","4149"
"5410122.02","2021S05075410122.02","0122.02",4641,1795,1773,4596,4596,1770,1740,"1.3091","0","0","0","35","541","4150"
"5410123.01","2021S05075410123.01","0123.01",5909,2341,2285,5262,5262,2139,2104,"3.1232","0","0","0","35","541","4151"
"5410123.02","2021S05075410123.02","0123.02",2836,1021,1012,2867,2867,1020,1016,"2.3949","0","0","0","35","541","4152"
"5410124.00","2021S05075410124.00","0124.00",3428,2191,1950,3050,3050,1927,1697,"1.1387","0","0","0","35","541","2675"
"5410125.00","2021S05075410125.00","0125.00",7185,2902,2799,6742,6742,2774,2678,"9.7241","0","0","0","35","541","2676"
"5410126.01","2021S05075410126.01","0126.01",3881,2030,1851,3865,3865,1787,1713,"3.3393","0","0","0","35","541","3582"
"5410126.02","2021S05075410126.02","0126.02",4453,1652,1599,4341,4341,1655,1609,"1.3932","0","0","0","35","541","3583"
"5410126.05","2021S05075410126.05","0126.05",1735,825,798,1682,1682,811,786,"5.3435","0","0","0","35","541","4154"
"5410126.08","2021S05075410126.08","0126.08",4540,1585,1558,4492,4492,1580,1563,"1.221","0","0","0","35","541","5986"
"5410126.09","2021S05075410126.09","0126.09",3319,1220,1192,3075,3075,1113,1094,"0.8494","0","0","0","35","541","5987"
"5410126.10","2021S05075410126.10","0126.10",3419,1060,1047,,3401,1060,1043,"0.9483","1","0","0","35","541","6568"
"5410126.11","2021S05075410126.11","0126.11",4347,1375,1364,,4429,1330,1322,"3.613","1","0","0","35","541","6569"
"5410126.12","2021S05075410126.12","0126.12",3369,1003,987,,3458,997,985,"4.8645","1","0","0","35","541","6570"
"5410126.13","2021S05075410126.13","0126.13",5366,1580,1555,,5040,1483,1466,"2.0152","1","0","0","35","541","6571"
"5410127.01","2021S05075410127.01","0127.01",5895,2315,2136,5885,5885,2043,1996,"2.3377","0","0","0","35","541","3585"
"5410127.02","2021S05075410127.02","0127.02",4850,2241,2171,4677,4677,2180,2111,"4.126","0","0","0","35","541","3586"
"5410128.00","2021S05075410128.00","0128.00",2149,1265,1188,2001,2001,1158,1101,"0.5334","0","0","0","35","541","2679"
"5410129.01","2021S05075410129.01","0129.01",5810,2030,1940,3469,3469,1427,1398,"7.3967","0","0","0","35","541","5988"
"5410129.02","2021S05075410129.02","0129.02",4160,1802,1766,3976,3976,1766,1718,"1.8572","0","0","0","35","541","5989"
"5410130.01","2021S05075410130.01","0130.01",5394,1803,1740,,2776,1014,999,"34.9414","1","0","0","35","541","6564"
"5410130.02","2021S05075410130.02","0130.02",6014,1943,1905,,5647,1838,1827,"2.3311","1","0","0","35","541","6565"
"5410131.01","2021S05075410131.01","0131.01",4012,1794,1710,3776,3776,1585,1533,"3.2573","0","0","0","35","541","4155"
"5410131.03","2021S05075410131.03","0131.03",5416,1955,1935,5340,5340,1949,1938,"2.0758","0","0","0","35","541","5990"
"5410131.05","2021S05075410131.05","0131.05",4189,1384,1367,4240,4240,1384,1372,"1.5361","0","0","0","35","541","1699"
"5410131.06","2021S05075410131.06","0131.06",4580,1359,1348,4612,4612,1361,1360,"1.4174","0","0","0","35","541","1700"
"5410140.01","2021S05075410140.01","0140.01",4803,1743,1696,4961,4961,1752,1725,"174.0211","0","0","0","35","541","6016"
"5410140.02","2021S05075410140.02","0140.02",5816,2025,1993,5254,5254,1812,1806,"14.0697","0","0","0","35","541","6017"
